Chr	Start	End	Cytoband	Gene	RefSeqName	Start.1	End.1	ks_stat	ks_p	log10_ks_p	n_events	Peak.Start	Peak.End	Peak.Start.1	Peak.End.1	type	arm	direction	telcent	negpos	iter	conf	n_right	n_left	ksby	log10_ksby	combined_sig	code
3	160153290	160167626	q25.33	TRIM59	NM_173084	0.360153601777627	0.360015495355589	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	160212782	160283376	q25.33	KPNA4	NM_002268	0.359580483246663	0.358900413160351	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	160232694	160233024	q25.33	SCARNA7	NR_003001	0.359388660208464	0.359385481140434	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	160394947	160396235	q25.33	ARL14	NM_025047	0.357825589526616	0.357813181527761	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	160473991	160796695	q25.33	PPM1L	NM_139245	0.357064116031667	0.353955334306122	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	160801670	160823160	q26.1	B3GALNT1	NM_001349163	0.35390740744719	0.353700382683686	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	160939077	160971320	q26.1	NMD3	NM_001320227	0.352583691687355	0.352273077473782	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	161062579	161090738	q26.1	SPTSSB	NM_001320679	0.35139393029404	0.351122659455718	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	161144214	161166030	q26.1	LINC02067	NR_102265	0.350607496298288	0.350397331000912	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	161214595	161221730	q26.1	OTOL1	NM_001080440	0.349929478155887	0.34986074285167	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	162895030	163021089	q26.1	LINC01192	NR_033945	0.333740941233608	0.332526546879833	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	163889258	163889344	q26.1	MIR1263	NR_031665	0.324163006539815	0.324162178055419	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	164431882	164549268	q26.1	LINC01324	NR_126405	0.318935616811016	0.317804774145183	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	164696685	164796283	q26.1	SI	NM_001041	0.316384626655116	0.315425145389619	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	164904507	164914897	q26.1	SLITRK3	NM_001318811	0.314382565212536	0.3142824727373	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	164924747	165231516	q26.1	LINC01322	NR_125764	0.314187582373386	0.311232311099513	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	165490690	165555260	q26.1	BCHE	NR_137636	0.308735548137366	0.308113510492904	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	166616470	166649612	q26.1	LOC105374194	NR_135545	0.297890302057415	0.297571027291846	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	166958076	167098085	q26.1	ZBBX	NM_024687	0.294599427168548	0.293250644938976	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	167110583	167126307	q26.1	LINC01327	NR_126353	0.293130244962509	0.292978767187667	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	167159576	167191920	q26.1	SERPINI2	NM_006217	0.292658268962585	0.292346681761524	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	167196472	167375791	q26.1	WDR49	NM_001348951	0.292302829889794	0.290575353223118	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	167401694	167452651	q26.1	PDCD10	NM_145859	0.290325815649872	0.289834919378401	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	167453431	167543357	q26.1	SERPINI1	NM_001122752	0.289827405217604	0.288961099545993	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	167613735	167641797	q26.2	LRRC77P	NR_033843	0.28828311030421	0.288012773919219	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	167726460	167813713	q26.2	GOLIM4	NM_014498	0.287197169565911	0.28635661434534	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	167967309	168548374	q26.2	EGFEM1P	NR_021485	0.284876941214803	0.279279228594711	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	168269641	168269737	q26.2	MIR551B	NR_030294	0.281964413955619	0.281963489135829	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	168619732	168639781	q26.2	LINC02082	NR_109989	0.278591798484234	0.278398655651125	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	168801286	169381563	q26.2	MECOM	NM_001205194	0.276842790856812	0.271252669465833	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	169165654	169194840	q26.2	LOC105374205	NR_134932	0.273332637342217	0.273051472858846	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	169482397	169482848	q26.2	TERC	NR_001566	0.270281281145534	0.270276936419227	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	169484710	169487683	q26.2	ACTRT3	NM_032487	0.270258998768708	0.270230358255823	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	169490852	169507504	q26.2	MYNN	NM_018657	0.2701998295692	0.270039411869717	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	169511215	169530574	q26.2	LRRC34	NM_153353	0.270003661804693	0.269817166113828	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	169539678	169555560	q26.2	LRRIQ4	NM_001080460	0.269729462370369	0.269576462496289	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	169557028	169587723	q26.2	LRRC31	NM_001277127	0.269562320460327	0.269266618965875	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	169629359	169656956	q26.2	SAMD7	NM_001304366	0.268865516915932	0.2685996601268	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	169661771	169684522	q26.2	LOC100128164	NR_027622	0.268553274634186	0.268334101977393	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	169684579	169716161	q26.2	SEC62	NM_003262	0.268333552865642	0.268029306421668	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	169755734	169803183	q26.2	GPR160	NM_014373	0.26764807836368	0.267190976548718	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	169805367	169899537	q26.2	PHC3	NM_024947	0.267169936898486	0.266262746485307	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	169940219	170023770	q26.2	PRKCI	NM_002740	0.265870834832031	0.265065942974629	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	170075472	170114637	q26.2	SKIL	NM_001145098	0.264567869716243	0.264190572142364	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	170136652	170152479	q26.2	CLDN11	NM_005602	0.263978489770631	0.263826019741223	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	170140890	170140950	q26.2	MIR6828	NR_106886	0.263937662830299	0.26393708481793	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	170177341	170303863	q26.2	SLC7A14	NM_020949	0.263586510682579	0.262367656000023	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	170185072	170472994	q26.2	LOC101928583	NR_135556	0.26351203378883	0.260738325833607	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	170582664	170588045	q26.2	RPL22L1	NM_001099645	0.25968181555843	0.259629977482469	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	170606203	170626426	q26.2	EIF5A2	NM_020390	0.259455051672524	0.259260232603545	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	170714136	170744768	q26.2	SLC2A2	NM_001278659	0.25841527485543	0.258120180273966	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	170776202	171178197	q26.31	TNIK	NM_015028	0.257817359593835	0.253944724889088	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
3	170824452	170824548	q26.2	MIR569	NR_030295	0.257352541313747	0.257351616493957	0.511173558142651	3.86031036854339e-12	11.4133777766943	53	158710699	179628999	0.17253359015322	0.374050859134947	QMH	3q	del	tel	n	1	0.95	15	41	5.12663068125737e-10	9.29016796769109	4.748888215787535	n
