Chr	Start	End	Cytoband	Gene	RefSeqName	Start.1	End.1	ks_stat	ks_p	log10_ks_p	n_events	Peak.Start	Peak.End	Peak.Start.1	Peak.End.1	type	arm	direction	telcent	negpos	iter	conf	n_right	n_left	ksby	log10_ksby	combined_sig	code
7	82383320	82792197	q21.11	PCLO	NM_033026	0.797727734701849	0.793436092509625	0.157340301974443	0.0016226774219821	2.78976780659219	150	77466628	82965792	0.791614010009609	0.849334166057417	TCGA	7q	amp	tel	p	1	0.95	45	110	0.0427692194371697	1.368868675794706	0.21537821081289493	p
14	70242551	70264006	q24.2	SLC10A1	NM_003049	0.418141057335125	0.417890082536961	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	70278476	70282684	q24.2	LOC100506358	NR_149012	0.417720816383176	0.417671592335137	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	70346113	70499083	q24.2	SMOC1	NM_022137	0.416929617015967	0.415140215250632	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	70444849	70444913	q24.2	SNORD169	NR_145786	0.415774629942018	0.415773881287295	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	70510933	70655787	q24.2	SLC8A3	NR_104122	0.415001597149572	0.413307134161301	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	70653824	70699300	q24.2	LOC646548	NR_135825	0.413330096805384	0.412798130833753	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	70712469	70714518	q24.2	ADAM21P1	NR_003951	0.41264408342676	0.412620114777893	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	70791797	70826448	q24.2	COX16	NM_016468	0.411716125897568	0.411310787853699	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	70791797	70883807	q24.2	SYNJ2BP-COX16	NM_001202547	0.411716125897568	0.410639817755917	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	70833212	70883807	q24.2	SYNJ2BP	NM_018373	0.41123166440766	0.410639817755917	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	70918873	70926622	q24.2	ADAM21	NM_003813	0.410229625154078	0.410138979443942	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	70935595	70950473	q24.2	ADAM20P1	NR_037933	0.410034015712227	0.409859976884584	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	70989077	71001732	q24.2	ADAM20	NM_003814	0.409408397713838	0.409260362940089	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	71049937	71067407	q24.2	MED6	NM_001284211	0.408696473863159	0.408492114519233	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	71075514	71108015	q24.2	LOC101928075	NR_110071	0.40839728102174	0.408017093097472	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	71108503	71142077	q24.2	TTC9	NM_015351	0.408011384605209	0.407618645016601	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	71165414	71178870	q24.2	LINC01269	NR_125769	0.407345655090488	0.407188250434971	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	71189242	71275888	q24.2	MAP3K9	NM_033141	0.407066921578921	0.406053360061243	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	71374121	71582099	q24.2	PCNX1	NM_001308160	0.404904256945507	0.40247138644573	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	71787186	72207946	q24.2	SIPA1L1	NM_001354288	0.40007233408352	0.39515039718882	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	71865053	71865124	q24.2	SNORD56B	NR_001276	0.399161466937928	0.399160636399094	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	71954577	71956420	q24.2	LOC145474	NR_027046	0.398114239353174	0.398092680436696	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	72398816	73033238	q24.2	RGS6	NM_001204423	0.392917651454693	0.385496354162627	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	72983527	72983606	q24.2	MIR7843	NR_106994	0.386077860021008	0.386076935900335	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	73086003	73360824	q24.2	DPF3	NM_001280542	0.384879123436682	0.381664341567354	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	73393039	73428775	q24.2	DCAF4	NM_001352448	0.38128749919388	0.38086946911291	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	73436152	73493920	q24.2	ZFYVE1	NM_001281734	0.380783174958351	0.380107420488979	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	73525220	73588076	q24.2	RBM25	NM_021239	0.379741281538499	0.379006009018646	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	73603142	73690399	q24.2	PSEN1	NM_007318	0.378829771017753	0.377809062187016	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	73704204	73741347	q24.2	PAPLN	NM_173462	0.377647575023713	0.377213086236567	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	73710725	73712709	q24.2	LOC101928123	NR_135248	0.377571294126075	0.377548085829661	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	73741917	73925286	q24.3	NUMB	NM_001320114	0.37720641853044	0.375061417469397	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	73927640	73930348	q24.3	LOC101928143	NR_135251	0.375033881012866	0.375002203559898	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	73945188	74025651	q24.3	HEATR4	NM_001220484	0.374828609245996	0.3738873747932	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	73957638	73960105	q24.3	RIOX1	NM_024644	0.374682972506907	0.37465411420688	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	74003927	74010498	q24.3	ACOT1	NM_001037161	0.374141496280748	0.374064630496607	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	74034323	74042362	q24.3	ACOT2	NR_046028	0.37378593207823	0.37369189402638	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	74058409	74062470	q24.3	ACOT4	NM_152331	0.373504180552311	0.373456676070589	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	74083547	74086592	q24.3	ACOT6	NM_001037162	0.373210123014382	0.373174503426388	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	74111577	74170431	q24.3	DNAL1	NM_031427	0.372882235641156	0.372193777436953	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	74178485	74181128	q24.3	PNMA1	NM_006029	0.372099563919152	0.372068646818637	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	74181824	74253961	q24.3	ELMSAN1	NM_001043318	0.372060505198524	0.371216666046102	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	74225449	74225522	q24.3	MIR4505	NR_039727	0.371550191725211	0.371549337790917	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	74254062	74270331	q24.3	LOC100506476	NR_109995	0.371215484575367	0.371025174205228	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	74289261	74296838	q24.3	LINC02274	NR_135238	0.370803736175432	0.370715102474864	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	74318533	74352168	q24.3	PTGR2	NM_001146154	0.370461320221488	0.370067867071347	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	74353317	74398991	q24.3	ZNF410	NM_001242927	0.370054426379523	0.369520144257343	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	74399694	74417117	q24.3	FAM161B	NM_152445	0.36951192075312	0.369308111202506	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	74416636	74429813	q24.3	COQ6	NM_182480	0.369313737810658	0.369159596821825	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	74424618	74486035	q24.3	ENTPD5	NM_001330189	0.369220366529421	0.368501927043106	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	74486058	74532796	q24.3	BBOF1	NM_025057	0.368501657995315	0.367954929488364	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	74524367	74551196	q24.3	ALDH6A1	NM_001278593	0.368053529654933	0.367739691255494	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	74551655	74667117	q24.3	LIN52	NM_001024674	0.367734321997402	0.366383678690681	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	74706174	74729441	q24.3	VSX2	NM_182894	0.365926800448224	0.365654629363214	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	74751979	74769767	q24.3	ABCD4	NM_001353600	0.365390985923408	0.365182906701327	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	74815165	74826711	q24.3	VRTN	NM_018228	0.36465185315264	0.364516791161513	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	74872595	74892805	q24.3	SYNDIG1L	NM_001105579	0.363980052516023	0.363743641391767	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	74946642	74960084	q24.3	NPC2	NM_006432	0.363113870699211	0.362956629811915	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	74946835	74946907	q24.3	MIR4709	NR_039858	0.363111613037312	0.363110770800749	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	74960422	74962271	q24.3	ISCA2	NM_194279	0.362952675979159	0.362931046876302	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	74964885	75079034	q24.3	LTBP2	NM_000428	0.362900469009958	0.36156518482279	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	75127954	75179807	q24.3	AREL1	NM_001039479	0.360992931868876	0.360386369472733	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	75179849	75203390	q24.3	FCF1	NM_015962	0.360385878168071	0.360110501905028	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	75230068	75304013	q24.3	YLPM1	NM_019589	0.359798429862826	0.358933441214479	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	75319735	75330537	q24.3	PROX2	NM_001243007	0.358749529502675	0.358623170622704	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	75348593	75370450	q24.3	DLST	NR_033814	0.35841195640897	0.358156279123327	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	75370656	75389145	q24.3	RPS6KL1	NM_031464	0.358153869390937	0.357937590060093	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	75408532	75422467	q24.3	PGF	NM_002632	0.357710806167666	0.357547798299456	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	75469611	75476294	q24.3	EIF2B2	NM_014239	0.356996320514107	0.356918144584201	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	75480466	75518235	q24.3	MLH3	NM_014381	0.356869341654443	0.356427530088287	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	75519927	75536186	q24.3	ACYP1	NM_001302617	0.356407737529047	0.356217544136208	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	75536279	75546690	q24.3	ZC2HC1C	NR_110315	0.356216456247314	0.356094671179791	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	75548081	75593783	q24.3	NEK9	NM_033116	0.356078399637295	0.355543789978674	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
14	75598170	75643349	q24.3	TMED10	NM_006827	0.355492472036957	0.35496398029115	0.288066202090596	8.769351954064861e-09	8.05703249935603	120	70256669	77976324	0.32767346853406	0.417975908782318	TCGA	14	amp	tel	n	1	0.95	43	93	7.89992819825014e-07	6.10237685595582	1.7578885246207452	n
